date,store,product,price,promo,units_sold,revenue,is_outlier,store_encoded,product_encoded,day_of_week,month,year,is_weekend
2023-09-11,Store_3,Product_F,41.54,0,125.0,5192.61,False,2,5,0,9,2023,0
2023-09-12,Store_3,Product_F,41.54,0,142.0,5894.48,False,2,5,1,9,2023,0
2023-09-13,Store_3,Product_F,41.54,0,126.0,5218.82,False,2,5,2,9,2023,0
2023-09-14,Store_3,Product_F,41.54,0,127.0,5257.08,False,2,5,3,9,2023,0
2023-09-15,Store_3,Product_F,41.54,0,114.0,4736.06,False,2,5,4,9,2023,0
2023-09-16,Store_3,Product_F,41.54,0,93.0,3872.72,False,2,5,5,9,2023,1
2023-09-17,Store_3,Product_F,41.54,0,96.0,3972.2,False,2,5,6,9,2023,1
2023-09-18,Store_3,Product_F,41.54,0,129.0,5339.69,False,2,5,0,9,2023,0
2023-09-19,Store_3,Product_F,41.54,0,133.0,5520.2,False,2,5,1,9,2023,0
2023-09-20,Store_3,Product_F,41.54,1,175.0,7286.41,False,2,5,2,9,2023,0
2023-09-21,Store_3,Product_F,41.54,0,111.0,4631.14,False,2,5,3,9,2023,0
2023-09-22,Store_3,Product_F,41.54,0,109.0,4521.11,False,2,5,4,9,2023,0
2023-09-23,Store_3,Product_F,41.54,0,93.0,3851.87,False,2,5,5,9,2023,1
2023-09-24,Store_3,Product_F,41.54,0,90.0,3743.68,False,2,5,6,9,2023,1
2023-09-25,Store_3,Product_F,41.54,0,116.0,4835.38,False,2,5,0,9,2023,0
2023-09-26,Store_3,Product_F,41.54,0,130.0,5387.06,False,2,5,1,9,2023,0
2023-09-27,Store_3,Product_F,41.54,0,130.0,5389.9,False,2,5,2,9,2023,0
2023-09-28,Store_3,Product_F,41.54,0,115.0,4769.52,False,2,5,3,9,2023,0
2023-09-29,Store_3,Product_F,41.54,0,103.0,4298.17,False,2,5,4,9,2023,0
2023-09-30,Store_3,Product_F,41.54,1,129.0,5368.3,False,2,5,5,9,2023,1
2023-10-01,Store_3,Product_F,41.54,0,93.0,3881.75,False,2,5,6,10,2023,1
2023-10-02,Store_3,Product_F,41.54,0,108.0,4466.09,False,2,5,0,10,2023,0
2023-10-03,Store_3,Product_F,41.54,0,141.0,5837.07,False,2,5,1,10,2023,0
2023-10-04,Store_3,Product_F,41.54,0,123.0,5105.57,False,2,5,2,10,2023,0
2023-10-05,Store_3,Product_F,41.54,0,127.0,5282.07,False,2,5,3,10,2023,0
2023-10-06,Store_3,Product_F,41.54,0,108.0,4469.36,False,2,5,4,10,2023,0
2023-10-07,Store_3,Product_F,41.54,0,101.0,4208.38,False,2,5,5,10,2023,1
2023-10-08,Store_3,Product_F,41.54,0,107.0,4465.54,False,2,5,6,10,2023,1
2023-10-09,Store_3,Product_F,41.54,0,107.0,4454.71,False,2,5,0,10,2023,0
2023-10-10,Store_3,Product_F,41.54,1,163.0,6787.44,False,2,5,1,10,2023,0
2023-10-11,Store_3,Product_F,41.54,0,117.0,4865.31,False,2,5,2,10,2023,0
2023-10-12,Store_3,Product_F,41.54,0,111.0,4604.89,False,2,5,3,10,2023,0
2023-10-13,Store_3,Product_F,41.54,0,100.0,4163.57,False,2,5,4,10,2023,0
2023-10-14,Store_3,Product_F,41.54,0,94.0,3919.67,False,2,5,5,10,2023,1
2023-10-15,Store_3,Product_F,41.54,0,92.0,3825.79,False,2,5,6,10,2023,1
2023-10-16,Store_3,Product_F,41.54,0,119.0,4952.06,False,2,5,0,10,2023,0
2023-10-17,Store_3,Product_F,41.54,0,130.0,5393.75,False,2,5,1,10,2023,0
2023-10-18,Store_3,Product_F,41.54,0,126.0,5243.91,False,2,5,2,10,2023,0
2023-10-19,Store_3,Product_F,41.54,0,115.0,4773.76,False,2,5,3,10,2023,0
2023-10-20,Store_3,Product_F,41.54,0,99.0,4126.16,False,2,5,4,10,2023,0
2023-10-21,Store_3,Product_F,41.54,0,114.0,4733.22,False,2,5,5,10,2023,1
2023-10-22,Store_3,Product_F,41.54,0,117.0,4870.47,False,2,5,6,10,2023,1
2023-10-23,Store_3,Product_F,41.54,0,100.0,4148.96,False,2,5,0,10,2023,0
2023-10-24,Store_3,Product_F,41.54,0,131.0,5459.78,False,2,5,1,10,2023,0
2023-10-25,Store_3,Product_F,41.54,0,117.0,4861.51,False,2,5,2,10,2023,0
2023-10-26,Store_3,Product_F,41.54,0,112.0,4655.24,False,2,5,3,10,2023,0
2023-10-27,Store_3,Product_F,41.54,0,111.0,4607.39,False,2,5,4,10,2023,0
2023-10-28,Store_3,Product_F,41.54,0,98.0,4066.29,False,2,5,5,10,2023,1
2023-10-29,Store_3,Product_F,41.54,0,100.0,4133.41,False,2,5,6,10,2023,1
2023-10-30,Store_3,Product_F,41.54,0,113.0,4693.49,False,2,5,0,10,2023,0
2023-10-31,Store_3,Product_F,41.54,0,134.0,5586.57,False,2,5,1,10,2023,0
2023-11-01,Store_3,Product_F,41.54,0,133.0,5538.54,False,2,5,2,11,2023,0
2023-11-02,Store_3,Product_F,41.54,0,113.0,4696.89,False,2,5,3,11,2023,0
2023-11-03,Store_3,Product_F,41.54,0,110.0,4561.15,False,2,5,4,11,2023,0
2023-11-04,Store_3,Product_F,41.54,0,108.0,4489.87,False,2,5,5,11,2023,1
2023-11-05,Store_3,Product_F,41.54,0,105.0,4356.83,False,2,5,6,11,2023,1
2023-11-06,Store_3,Product_F,41.54,0,124.0,5168.2,False,2,5,0,11,2023,0
2023-11-07,Store_3,Product_F,41.54,0,134.0,5583.57,False,2,5,1,11,2023,0
2023-11-08,Store_3,Product_F,41.54,1,190.0,7906.34,False,2,5,2,11,2023,0
2023-11-09,Store_3,Product_F,41.54,0,129.0,5346.23,False,2,5,3,11,2023,0
2023-11-10,Store_3,Product_F,41.54,0,108.0,4480.09,False,2,5,4,11,2023,0
2023-11-11,Store_3,Product_F,41.54,0,109.0,4538.72,False,2,5,5,11,2023,1
2023-11-12,Store_3,Product_F,41.54,1,144.0,5965.89,False,2,5,6,11,2023,1
2023-11-13,Store_3,Product_F,41.54,0,117.0,4862.62,False,2,5,0,11,2023,0
2023-11-14,Store_3,Product_F,41.54,0,132.0,5470.95,False,2,5,1,11,2023,0
2023-11-15,Store_3,Product_F,41.54,0,130.0,5390.06,False,2,5,2,11,2023,0
2023-11-16,Store_3,Product_F,41.54,0,136.0,5637.49,False,2,5,3,11,2023,0
2023-11-17,Store_3,Product_F,41.54,0,118.0,4895.28,False,2,5,4,11,2023,0
2023-11-18,Store_3,Product_F,41.54,0,99.0,4104.78,False,2,5,5,11,2023,1
2023-11-19,Store_3,Product_F,41.54,0,120.0,4986.33,False,2,5,6,11,2023,1
2023-11-20,Store_3,Product_F,41.54,0,112.0,4668.07,False,2,5,0,11,2023,0
2023-11-21,Store_3,Product_F,41.54,0,138.0,5727.15,False,2,5,1,11,2023,0
2023-11-22,Store_3,Product_F,41.54,0,128.0,5334.56,False,2,5,2,11,2023,0
2023-11-23,Store_3,Product_F,41.54,0,132.0,5494.07,False,2,5,3,11,2023,0
2023-11-24,Store_3,Product_F,41.54,0,111.0,4595.94,False,2,5,4,11,2023,0
2023-11-25,Store_3,Product_F,41.54,0,96.0,3982.62,False,2,5,5,11,2023,1
2023-11-26,Store_3,Product_F,41.54,0,119.0,4948.39,False,2,5,6,11,2023,1
2023-11-27,Store_3,Product_F,41.54,0,140.0,5828.44,False,2,5,0,11,2023,0
2023-11-28,Store_3,Product_F,41.54,0,132.0,5498.04,False,2,5,1,11,2023,0
2023-11-29,Store_3,Product_F,41.54,1,151.0,6272.53,False,2,5,2,11,2023,0
2023-11-30,Store_3,Product_F,41.54,1,177.0,7339.1,False,2,5,3,11,2023,0
2023-12-01,Store_3,Product_F,41.54,0,112.0,4665.54,False,2,5,4,12,2023,0
2023-12-02,Store_3,Product_F,41.54,0,115.0,4789.65,False,2,5,5,12,2023,1
2023-12-03,Store_3,Product_F,41.54,0,110.0,4566.35,False,2,5,6,12,2023,1
2023-12-04,Store_3,Product_F,41.54,1,160.0,6635.89,False,2,5,0,12,2023,0
2023-12-05,Store_3,Product_F,41.54,0,138.0,5715.67,False,2,5,1,12,2023,0
2023-12-06,Store_3,Product_F,41.54,0,147.0,6121.0,False,2,5,2,12,2023,0
2023-12-07,Store_3,Product_F,41.54,0,136.0,5635.05,False,2,5,3,12,2023,0
2023-12-08,Store_3,Product_F,41.54,0,120.0,4971.88,False,2,5,4,12,2023,0
2023-12-09,Store_3,Product_F,41.54,0,114.0,4720.28,False,2,5,5,12,2023,1
2023-12-10,Store_3,Product_F,41.54,0,120.0,4980.94,False,2,5,6,12,2023,1
2023-12-11,Store_3,Product_F,41.54,0,123.0,5099.29,False,2,5,0,12,2023,0
2023-12-12,Store_3,Product_F,41.54,0,152.0,6330.08,False,2,5,1,12,2023,0
2023-12-13,Store_3,Product_F,41.54,0,137.0,5706.19,False,2,5,2,12,2023,0
2023-12-14,Store_3,Product_F,41.54,0,135.0,5621.29,False,2,5,3,12,2023,0
2023-12-15,Store_3,Product_F,41.54,0,126.0,5221.75,False,2,5,4,12,2023,0
2023-12-16,Store_3,Product_F,41.54,0,121.0,5037.62,False,2,5,5,12,2023,1
2023-12-17,Store_3,Product_F,41.54,0,111.0,4615.43,False,2,5,6,12,2023,1
2023-12-18,Store_3,Product_F,41.54,0,135.0,5624.71,False,2,5,0,12,2023,0
2023-12-19,Store_3,Product_F,41.54,0,163.0,6764.33,False,2,5,1,12,2023,0
2023-12-20,Store_3,Product_F,41.54,0,171.0,7090.61,False,2,5,2,12,2023,0
2023-12-21,Store_3,Product_F,41.54,0,147.0,6094.58,False,2,5,3,12,2023,0
2023-12-22,Store_3,Product_F,41.54,1,146.0,7086.53,False,2,5,4,12,2023,0
2023-12-23,Store_3,Product_F,41.54,1,144.0,5988.26,False,2,5,5,12,2023,1
2023-12-24,Store_3,Product_F,41.54,0,135.0,5588.32,False,2,5,6,12,2023,1
2023-12-25,Store_3,Product_F,41.54,0,137.0,5707.96,False,2,5,0,12,2023,0
2023-12-26,Store_3,Product_F,41.54,0,147.0,6110.62,False,2,5,1,12,2023,0
2023-12-27,Store_3,Product_F,41.54,1,196.0,8121.35,False,2,5,2,12,2023,0
2023-12-28,Store_3,Product_F,41.54,0,149.0,6193.62,False,2,5,3,12,2023,0
2023-12-29,Store_3,Product_F,41.54,1,162.0,6741.51,False,2,5,4,12,2023,0
2023-12-30,Store_3,Product_F,41.54,1,159.0,6624.2,False,2,5,5,12,2023,1
2023-12-31,Store_3,Product_F,41.54,0,119.0,4935.82,False,2,5,6,12,2023,1
2024-01-01,Store_3,Product_F,41.54,0,150.0,6231.35,False,2,5,0,1,2024,0
2024-01-02,Store_3,Product_F,41.54,0,149.0,6174.22,False,2,5,1,1,2024,0
2024-01-03,Store_3,Product_F,41.54,0,152.0,6322.08,False,2,5,2,1,2024,0
2024-01-04,Store_3,Product_F,41.54,0,150.0,6250.34,False,2,5,3,1,2024,0
2024-01-05,Store_3,Product_F,41.54,0,123.0,5128.73,False,2,5,4,1,2024,0
2024-01-06,Store_3,Product_F,41.54,1,160.0,6661.63,False,2,5,5,1,2024,1
2024-01-07,Store_3,Product_F,41.54,0,131.0,5454.97,False,2,5,6,1,2024,1
2024-01-08,Store_3,Product_F,41.54,0,154.0,6406.5,False,2,5,0,1,2024,0
2024-01-09,Store_3,Product_F,41.54,0,156.0,6494.17,False,2,5,1,1,2024,0
2024-01-10,Store_3,Product_F,41.54,1,168.0,6987.77,False,2,5,2,1,2024,0
2024-01-11,Store_3,Product_F,41.54,0,145.0,6012.54,False,2,5,3,1,2024,0
2024-01-12,Store_3,Product_F,41.54,0,132.0,5486.95,False,2,5,4,1,2024,0
2024-01-13,Store_3,Product_F,41.54,0,121.0,5019.21,False,2,5,5,1,2024,1
2024-01-14,Store_3,Product_F,41.54,0,133.0,5520.24,False,2,5,6,1,2024,1
2024-01-15,Store_3,Product_F,41.54,0,145.0,6031.28,False,2,5,0,1,2024,0
2024-01-16,Store_3,Product_F,41.54,0,158.0,6576.07,False,2,5,1,1,2024,0
2024-01-17,Store_3,Product_F,41.54,0,173.0,7170.75,False,2,5,2,1,2024,0
2024-01-18,Store_3,Product_F,41.54,0,149.0,6186.53,False,2,5,3,1,2024,0
2024-01-19,Store_3,Product_F,41.54,0,137.0,5707.37,False,2,5,4,1,2024,0
2024-01-20,Store_3,Product_F,41.54,0,139.0,5768.49,False,2,5,5,1,2024,1
2024-01-21,Store_3,Product_F,41.54,0,141.0,5864.57,False,2,5,6,1,2024,1
2024-01-22,Store_3,Product_F,41.54,0,149.0,6197.61,False,2,5,0,1,2024,0
2024-01-23,Store_3,Product_F,41.54,0,168.0,6959.27,False,2,5,1,1,2024,0
2024-01-24,Store_3,Product_F,41.54,0,163.0,6785.39,False,2,5,2,1,2024,0
2024-01-25,Store_3,Product_F,41.54,0,163.0,6783.2,False,2,5,3,1,2024,0
2024-01-26,Store_3,Product_F,41.54,0,130.0,5411.14,False,2,5,4,1,2024,0
2024-01-27,Store_3,Product_F,41.54,0,127.0,5255.89,False,2,5,5,1,2024,1
2024-01-28,Store_3,Product_F,41.54,0,122.0,5050.14,False,2,5,6,1,2024,1
2024-01-29,Store_3,Product_F,41.54,0,156.0,6478.82,False,2,5,0,1,2024,0
2024-01-30,Store_3,Product_F,41.54,0,160.0,6658.92,False,2,5,1,1,2024,0
2024-01-31,Store_3,Product_F,41.54,0,167.0,6948.06,False,2,5,2,1,2024,0
2024-02-01,Store_3,Product_F,41.54,0,156.0,6478.42,False,2,5,3,2,2024,0
2024-02-02,Store_3,Product_F,41.54,0,152.0,6334.77,False,2,5,4,2,2024,0
2024-02-03,Store_3,Product_F,41.54,0,150.0,6235.59,False,2,5,5,2,2024,1
2024-02-04,Store_3,Product_F,41.54,0,148.0,6160.39,False,2,5,6,2,2024,1
2024-02-05,Store_3,Product_F,41.54,0,148.0,6155.33,False,2,5,0,2,2024,0
2024-02-06,Store_3,Product_F,41.54,0,179.0,7445.95,False,2,5,1,2,2024,0
2024-02-07,Store_3,Product_F,41.54,0,163.0,6778.54,False,2,5,2,2,2024,0
2024-02-08,Store_3,Product_F,41.54,0,168.0,6970.2,False,2,5,3,2,2024,0
2024-02-09,Store_3,Product_F,41.54,0,144.0,5995.96,False,2,5,4,2,2024,0
2024-02-10,Store_3,Product_F,41.54,0,135.0,5613.12,False,2,5,5,2,2024,1
2024-02-11,Store_3,Product_F,41.54,0,150.0,6226.05,False,2,5,6,2,2024,1
2024-02-12,Store_3,Product_F,41.54,0,159.0,6596.11,False,2,5,0,2,2024,0
2024-02-13,Store_3,Product_F,41.54,1,202.0,8406.88,False,2,5,1,2,2024,0
2024-02-14,Store_3,Product_F,41.54,0,175.0,7267.93,False,2,5,2,2,2024,0
2024-02-15,Store_3,Product_F,41.54,1,211.0,8756.1,False,2,5,3,2,2024,0
2024-02-16,Store_3,Product_F,41.54,1,191.0,7923.37,False,2,5,4,2,2024,0
2024-02-17,Store_3,Product_F,41.54,0,140.0,5805.35,False,2,5,5,2,2024,1
2024-02-18,Store_3,Product_F,41.54,0,147.0,6123.57,False,2,5,6,2,2024,1
2024-02-19,Store_3,Product_F,41.54,0,166.0,6905.1,False,2,5,0,2,2024,0
2024-02-20,Store_3,Product_F,41.54,0,189.0,7836.88,False,2,5,1,2,2024,0
2024-02-21,Store_3,Product_F,41.54,0,173.0,7192.45,False,2,5,2,2,2024,0
2024-02-22,Store_3,Product_F,41.54,0,178.0,7397.74,False,2,5,3,2,2024,0
2024-02-23,Store_3,Product_F,41.54,0,161.0,6669.42,False,2,5,4,2,2024,0
2024-02-24,Store_3,Product_F,41.54,0,147.0,6087.39,False,2,5,5,2,2024,1
2024-02-25,Store_3,Product_F,41.54,0,152.0,6312.36,False,2,5,6,2,2024,1
2024-02-26,Store_3,Product_F,41.54,0,147.0,6111.07,False,2,5,0,2,2024,0
2024-02-27,Store_3,Product_F,41.54,0,174.0,7230.11,False,2,5,1,2,2024,0
2024-02-28,Store_3,Product_F,41.54,0,168.0,6964.28,False,2,5,2,2,2024,0
2024-02-29,Store_3,Product_F,41.54,1,199.0,8259.87,False,2,5,3,2,2024,0
2024-03-01,Store_3,Product_F,41.54,0,154.0,6400.28,False,2,5,4,3,2024,0
2024-03-02,Store_3,Product_F,41.54,0,157.0,6539.71,False,2,5,5,3,2024,1
2024-03-03,Store_3,Product_F,41.54,0,157.0,6509.96,False,2,5,6,3,2024,1
2024-03-04,Store_3,Product_F,41.54,0,154.0,6384.0,False,2,5,0,3,2024,0
2024-03-05,Store_3,Product_F,41.54,1,213.0,8858.0,False,2,5,1,3,2024,0
2024-03-06,Store_3,Product_F,41.54,0,167.0,6947.52,False,2,5,2,3,2024,0
2024-03-07,Store_3,Product_F,41.54,0,181.0,7507.69,False,2,5,3,3,2024,0
2024-03-08,Store_3,Product_F,41.54,0,142.0,5914.68,False,2,5,4,3,2024,0
2024-03-09,Store_3,Product_F,41.54,0,146.0,6066.59,False,2,5,5,3,2024,1
2024-03-10,Store_3,Product_F,41.54,0,166.0,6904.9,False,2,5,6,3,2024,1
2024-03-11,Store_3,Product_F,41.54,0,169.0,7028.35,False,2,5,0,3,2024,0
2024-03-12,Store_3,Product_F,41.54,0,189.0,7841.48,False,2,5,1,3,2024,0
2024-03-13,Store_3,Product_F,41.54,0,175.0,7249.85,False,2,5,2,3,2024,0
2024-03-14,Store_3,Product_F,41.54,0,171.0,7120.96,False,2,5,3,3,2024,0
2024-03-15,Store_3,Product_F,41.54,0,151.0,6263.86,False,2,5,4,3,2024,0
2024-03-16,Store_3,Product_F,41.54,0,150.0,6237.98,False,2,5,5,3,2024,1
2024-03-17,Store_3,Product_F,41.54,0,583.0,24222.92,True,2,5,6,3,2024,1
2024-03-18,Store_3,Product_F,41.54,0,159.0,6609.31,False,2,5,0,3,2024,0
2024-03-19,Store_3,Product_F,41.54,0,185.0,7681.76,False,2,5,1,3,2024,0
2024-03-20,Store_3,Product_F,41.54,0,179.0,7430.51,False,2,5,2,3,2024,0
2024-03-21,Store_3,Product_F,41.54,0,158.0,6549.58,False,2,5,3,3,2024,0
2024-03-22,Store_3,Product_F,41.54,0,147.0,6118.6,False,2,5,4,3,2024,0
2024-03-23,Store_3,Product_F,41.54,0,144.0,5968.31,False,2,5,5,3,2024,1
2024-03-24,Store_3,Product_F,41.54,0,156.0,6489.03,False,2,5,6,3,2024,1
2024-03-25,Store_3,Product_F,41.54,0,151.0,6252.57,False,2,5,0,3,2024,0
2024-03-26,Store_3,Product_F,41.54,0,170.0,7077.84,False,2,5,1,3,2024,0
2024-03-27,Store_3,Product_F,41.54,0,180.0,7464.52,False,2,5,2,3,2024,0
2024-03-28,Store_3,Product_F,41.54,0,179.0,7444.56,False,2,5,3,3,2024,0
2024-03-29,Store_3,Product_F,41.54,0,151.0,6280.15,False,2,5,4,3,2024,0
2024-03-30,Store_3,Product_F,41.54,0,147.0,6119.48,False,2,5,5,3,2024,1
2024-03-31,Store_3,Product_F,41.54,0,151.0,6286.73,False,2,5,6,3,2024,1
2024-04-01,Store_3,Product_F,41.54,0,173.0,7176.62,False,2,5,0,4,2024,0
2024-04-02,Store_3,Product_F,41.54,1,201.0,8370.18,False,2,5,1,4,2024,0
2024-04-03,Store_3,Product_F,41.54,0,183.0,7588.76,False,2,5,2,4,2024,0
2024-04-04,Store_3,Product_F,41.54,0,165.0,6842.13,False,2,5,3,4,2024,0
2024-04-05,Store_3,Product_F,41.54,0,155.0,6425.11,False,2,5,4,4,2024,0
2024-04-06,Store_3,Product_F,41.54,0,140.0,5820.18,False,2,5,5,4,2024,1
2024-04-07,Store_3,Product_F,41.54,0,147.0,6104.82,False,2,5,6,4,2024,1
2024-04-08,Store_3,Product_F,41.54,0,167.0,6942.14,False,2,5,0,4,2024,0
2024-04-09,Store_3,Product_F,41.54,0,169.0,7021.26,False,2,5,1,4,2024,0
2024-04-10,Store_3,Product_F,41.54,0,175.0,7255.67,False,2,5,2,4,2024,0
2024-04-11,Store_3,Product_F,41.54,1,215.0,8914.02,True,2,5,3,4,2024,0
2024-04-12,Store_3,Product_F,41.54,0,144.0,5990.55,False,2,5,4,4,2024,0
2024-04-13,Store_3,Product_F,41.54,0,15.0,624.77,True,2,5,5,4,2024,1
2024-04-14,Store_3,Product_F,41.54,0,133.0,5541.62,False,2,5,6,4,2024,1
2024-04-15,Store_3,Product_F,41.54,0,161.0,6688.55,False,2,5,0,4,2024,0
2024-04-16,Store_3,Product_F,41.54,0,177.0,7335.55,False,2,5,1,4,2024,0
2024-04-17,Store_3,Product_F,41.54,0,183.0,7616.83,False,2,5,2,4,2024,0
2024-04-18,Store_3,Product_F,41.54,0,167.0,6921.03,False,2,5,3,4,2024,0
2024-04-19,Store_3,Product_F,41.54,0,153.0,6354.95,False,2,5,4,4,2024,0
2024-04-20,Store_3,Product_F,41.54,0,156.0,6462.68,False,2,5,5,4,2024,1
2024-04-21,Store_3,Product_F,41.54,0,153.0,6362.26,False,2,5,6,4,2024,1
2024-04-22,Store_3,Product_F,41.54,0,161.0,6704.58,False,2,5,0,4,2024,0
2024-04-23,Store_3,Product_F,41.54,0,169.0,7010.95,False,2,5,1,4,2024,0
2024-04-24,Store_3,Product_F,41.54,0,179.0,7416.61,False,2,5,2,4,2024,0
2024-04-25,Store_3,Product_F,41.54,0,168.0,6995.8,False,2,5,3,4,2024,0
2024-04-26,Store_3,Product_F,41.54,0,141.0,5872.71,False,2,5,4,4,2024,0
2024-04-27,Store_3,Product_F,41.54,0,137.0,5680.35,False,2,5,5,4,2024,1
2024-04-28,Store_3,Product_F,41.54,0,135.0,5593.9,False,2,5,6,4,2024,1
2024-04-29,Store_3,Product_F,41.54,1,193.0,8016.9,False,2,5,0,4,2024,0
2024-04-30,Store_3,Product_F,41.54,0,180.0,7494.77,False,2,5,1,4,2024,0
2024-05-01,Store_3,Product_F,41.54,0,183.0,7616.35,False,2,5,2,5,2024,0
2024-05-02,Store_3,Product_F,41.54,1,197.0,8194.78,False,2,5,3,5,2024,0
2024-05-03,Store_3,Product_F,41.54,0,148.0,6135.49,False,2,5,4,5,2024,0
2024-05-04,Store_3,Product_F,41.54,0,137.0,5673.59,False,2,5,5,5,2024,1
2024-05-05,Store_3,Product_F,41.54,0,153.0,6364.93,False,2,5,6,5,2024,1
2024-05-06,Store_3,Product_F,41.54,0,175.0,7285.89,False,2,5,0,5,2024,0
2024-05-07,Store_3,Product_F,41.54,0,174.0,7242.91,False,2,5,1,5,2024,0
2024-05-08,Store_3,Product_F,41.54,0,174.0,7224.95,False,2,5,2,5,2024,0
2024-05-09,Store_3,Product_F,41.54,0,164.0,6805.65,False,2,5,3,5,2024,0
2024-05-10,Store_3,Product_F,41.54,0,138.0,5728.35,False,2,5,4,5,2024,0
2024-05-11,Store_3,Product_F,41.54,0,150.0,6230.19,False,2,5,5,5,2024,1
2024-05-12,Store_3,Product_F,41.54,0,153.0,6365.15,False,2,5,6,5,2024,1
2024-05-13,Store_3,Product_F,41.54,0,158.0,6557.28,False,2,5,0,5,2024,0
2024-05-14,Store_3,Product_F,41.54,1,231.0,9611.78,True,2,5,1,5,2024,0
2024-05-15,Store_3,Product_F,41.54,0,181.0,7535.76,False,2,5,2,5,2024,0
2024-05-16,Store_3,Product_F,41.54,0,155.0,6424.54,False,2,5,3,5,2024,0
2024-05-17,Store_3,Product_F,41.54,0,147.0,6101.68,False,2,5,4,5,2024,0
2024-05-18,Store_3,Product_F,41.54,0,128.0,5316.87,False,2,5,5,5,2024,1
2024-05-19,Store_3,Product_F,41.54,0,137.0,5702.22,False,2,5,6,5,2024,1
2024-05-20,Store_3,Product_F,41.54,0,151.0,6265.31,False,2,5,0,5,2024,0
2024-05-21,Store_3,Product_F,41.54,1,192.0,7975.02,False,2,5,1,5,2024,0
2024-05-22,Store_3,Product_F,41.54,0,179.0,7451.27,False,2,5,2,5,2024,0
2024-05-23,Store_3,Product_F,41.54,0,166.0,6890.73,False,2,5,3,5,2024,0
2024-05-24,Store_3,Product_F,41.54,0,149.0,6185.66,False,2,5,4,5,2024,0
2024-05-25,Store_3,Product_F,41.54,0,139.0,5793.96,False,2,5,5,5,2024,1
2024-05-26,Store_3,Product_F,41.54,0,151.0,6254.55,False,2,5,6,5,2024,1
2024-05-27,Store_3,Product_F,41.54,0,161.0,6704.82,False,2,5,0,5,2024,0
2024-05-28,Store_3,Product_F,41.54,0,170.0,7065.98,False,2,5,1,5,2024,0
2024-05-29,Store_3,Product_F,41.54,0,167.0,6957.81,False,2,5,2,5,2024,0
2024-05-30,Store_3,Product_F,41.54,0,172.0,7149.39,False,2,5,3,5,2024,0
2024-05-31,Store_3,Product_F,41.54,0,138.0,5722.85,False,2,5,4,5,2024,0
2024-06-01,Store_3,Product_F,41.54,0,132.0,5477.76,False,2,5,5,6,2024,1
2024-06-02,Store_3,Product_F,41.54,0,141.0,5865.4,False,2,5,6,6,2024,1
2024-06-03,Store_3,Product_F,41.54,0,159.0,6615.37,False,2,5,0,6,2024,0
2024-06-04,Store_3,Product_F,41.54,0,155.0,6422.56,False,2,5,1,6,2024,0
2024-06-05,Store_3,Product_F,41.54,0,148.0,6164.4,False,2,5,2,6,2024,0
2024-06-06,Store_3,Product_F,41.54,0,160.0,6656.25,False,2,5,3,6,2024,0
2024-06-07,Store_3,Product_F,41.54,0,148.0,6146.87,False,2,5,4,6,2024,0
2024-06-08,Store_3,Product_F,41.54,0,143.0,5949.53,False,2,5,5,6,2024,1
2024-06-09,Store_3,Product_F,41.54,0,124.0,5137.7,False,2,5,6,6,2024,1
2024-06-10,Store_3,Product_F,41.54,0,150.0,6227.07,False,2,5,0,6,2024,0
2024-06-11,Store_3,Product_F,41.54,0,178.0,7379.07,False,2,5,1,6,2024,0
2024-06-12,Store_3,Product_F,41.54,0,168.0,6960.58,False,2,5,2,6,2024,0
2024-06-13,Store_3,Product_F,41.54,0,158.0,6575.96,False,2,5,3,6,2024,0
2024-06-14,Store_3,Product_F,41.54,0,152.0,6328.0,False,2,5,4,6,2024,0
2024-06-15,Store_3,Product_F,41.54,0,132.0,5492.35,False,2,5,5,6,2024,1
2024-06-16,Store_3,Product_F,41.54,0,138.0,5737.94,False,2,5,6,6,2024,1
2024-06-17,Store_3,Product_F,41.54,0,146.0,6053.62,False,2,5,0,6,2024,0
2024-06-18,Store_3,Product_F,41.54,0,158.0,6551.74,False,2,5,1,6,2024,0
2024-06-19,Store_3,Product_F,41.54,0,159.0,6591.4,False,2,5,2,6,2024,0
2024-06-20,Store_3,Product_F,41.54,0,138.0,5734.43,False,2,5,3,6,2024,0
2024-06-21,Store_3,Product_F,41.54,0,152.0,6308.04,False,2,5,4,6,2024,0
2024-06-22,Store_3,Product_F,41.54,0,135.0,5593.52,False,2,5,5,6,2024,1
2024-06-23,Store_3,Product_F,41.54,0,134.0,5571.62,False,2,5,6,6,2024,1
2024-06-24,Store_3,Product_F,41.54,1,176.0,7329.0,False,2,5,0,6,2024,0
2024-06-25,Store_3,Product_F,41.54,0,154.0,6409.32,False,2,5,1,6,2024,0
2024-06-26,Store_3,Product_F,41.54,0,157.0,6517.81,False,2,5,2,6,2024,0
2024-06-27,Store_3,Product_F,41.54,0,163.0,6759.84,False,2,5,3,6,2024,0
2024-06-28,Store_3,Product_F,41.54,0,130.0,5384.58,False,2,5,4,6,2024,0
2024-06-29,Store_3,Product_F,41.54,0,109.0,4546.19,False,2,5,5,6,2024,1
2024-06-30,Store_3,Product_F,41.54,0,128.0,5297.3,False,2,5,6,6,2024,1
2024-07-01,Store_3,Product_F,41.54,0,150.0,6222.54,False,2,5,0,7,2024,0
2024-07-02,Store_3,Product_F,41.54,0,156.0,6471.15,False,2,5,1,7,2024,0
