date,store,product,price,promo,units_sold,revenue
2024-10-31,Store_2,Product_H,31.11,0,182.0,5667.14
2024-11-01,Store_2,Product_H,31.11,0,187.0,5827.54
2024-11-02,Store_2,Product_H,31.11,0,146.0,4529.14
2024-11-03,Store_2,Product_H,31.11,0,162.0,5053.98
2024-11-04,Store_2,Product_H,31.11,0,177.0,5496.63
2024-11-05,Store_2,Product_H,31.11,0,202.0,6290.42
2024-11-06,Store_2,Product_H,31.11,0,193.0,6001.37
2024-11-07,Store_2,Product_H,31.11,0,184.0,5719.76
2024-11-08,Store_2,Product_H,31.11,1,233.0,7235.4
2024-11-09,Store_2,Product_H,31.11,0,148.0,4594.88
2024-11-10,Store_2,Product_H,31.11,0,152.0,4724.64
2024-11-11,Store_2,Product_H,31.11,0,182.0,5665.45
2024-11-12,Store_2,Product_H,31.11,0,185.0,5746.71
2024-11-13,Store_2,Product_H,31.11,0,181.0,5631.16
2024-11-14,Store_2,Product_H,31.11,0,184.0,5711.37
2024-11-15,Store_2,Product_H,31.11,0,177.0,5493.54
2024-11-16,Store_2,Product_H,31.11,0,172.0,5363.86
2024-11-17,Store_2,Product_H,31.11,0,169.0,5244.46
2024-11-18,Store_2,Product_H,31.11,0,174.0,5419.03
2024-11-19,Store_2,Product_H,31.11,1,216.0,6732.8
2024-11-20,Store_2,Product_H,31.11,1,242.0,7519.56
2024-11-21,Store_2,Product_H,31.11,0,184.0,5716.69
2024-11-22,Store_2,Product_H,31.11,0,179.0,5558.04
2024-11-23,Store_2,Product_H,31.11,1,205.0,6376.77
2024-11-24,Store_2,Product_H,31.11,0,173.0,5392.28
2024-11-25,Store_2,Product_H,31.11,0,177.0,5497.42
2024-11-26,Store_2,Product_H,31.11,1,239.0,7437.78
2024-11-27,Store_2,Product_H,31.11,0,194.0,6041.67
2024-11-28,Store_2,Product_H,31.11,0,182.0,5660.78
2024-11-29,Store_2,Product_H,31.11,0,187.0,5821.85
2024-11-30,Store_2,Product_H,31.11,0,168.0,5229.47
2024-12-01,Store_2,Product_H,31.11,0,168.0,5239.65
2024-12-02,Store_2,Product_H,31.11,0,190.0,5925.32
2024-12-03,Store_2,Product_H,31.11,0,192.0,5966.5
2024-12-04,Store_2,Product_H,31.11,0,192.0,5974.08
2024-12-05,Store_2,Product_H,31.11,0,183.0,5684.82
2024-12-06,Store_2,Product_H,31.11,0,168.0,5236.46
2024-12-07,Store_2,Product_H,31.11,0,170.0,5292.39
2024-12-08,Store_2,Product_H,31.11,0,160.0,4988.68
2024-12-09,Store_2,Product_H,31.11,0,181.0,5634.64
2024-12-10,Store_2,Product_H,31.11,0,197.0,6137.99
2024-12-11,Store_2,Product_H,31.11,0,198.0,6160.97
2024-12-12,Store_2,Product_H,31.11,0,193.0,6010.27
2024-12-13,Store_2,Product_H,31.11,0,179.0,5583.76
2024-12-14,Store_2,Product_H,31.11,0,171.0,5310.04
2024-12-15,Store_2,Product_H,31.11,0,173.0,5384.7
2024-12-16,Store_2,Product_H,31.11,0,187.0,5811.83
2024-12-17,Store_2,Product_H,31.11,0,197.0,6117.47
2024-12-18,Store_2,Product_H,31.11,0,208.0,6474.22
2024-12-19,Store_2,Product_H,31.11,0,194.0,6034.84
2024-12-20,Store_2,Product_H,31.11,0,184.0,5722.98
2024-12-21,Store_2,Product_H,31.11,0,178.0,5547.51
2024-12-22,Store_2,Product_H,31.11,0,190.0,5924.15
2024-12-23,Store_2,Product_H,31.11,1,220.0,6852.74
2024-12-24,Store_2,Product_H,31.11,0,195.0,6069.16
2024-12-25,Store_2,Product_H,31.11,0,,6759.52
2024-12-26,Store_2,Product_H,31.11,0,190.0,5904.26
2024-12-27,Store_2,Product_H,31.11,1,201.0,6261.52
2024-12-28,Store_2,Product_H,31.11,1,211.0,6554.66
2024-12-29,Store_2,Product_H,31.11,1,229.0,7131.22
2024-12-30,Store_2,Product_H,31.11,0,217.0,6748.27
2024-12-31,Store_2,Product_H,31.11,0,208.0,6483.84
2025-01-01,Store_2,Product_H,31.11,0,197.0,6140.1
2025-01-02,Store_2,Product_H,31.11,0,199.0,6196.45
2025-01-03,Store_2,Product_H,31.11,0,187.0,5827.84
2025-01-04,Store_2,Product_H,31.11,0,196.0,6089.49
2025-01-05,Store_2,Product_H,31.11,0,191.0,5946.1
2025-01-06,Store_2,Product_H,31.11,0,191.0,5930.42
2025-01-07,Store_2,Product_H,31.11,0,201.0,6248.56
2025-01-08,Store_2,Product_H,31.11,0,225.0,6990.49
2025-01-09,Store_2,Product_H,31.11,0,206.0,6410.29
2025-01-10,Store_2,Product_H,31.11,0,196.0,6089.85
2025-01-11,Store_2,Product_H,31.11,0,180.0,5598.45
2025-01-12,Store_2,Product_H,31.11,0,195.0,6056.56
2025-01-13,Store_2,Product_H,31.11,0,193.0,6016.38
2025-01-14,Store_2,Product_H,31.11,0,218.0,6779.57
2025-01-15,Store_2,Product_H,31.11,0,206.0,6416.49
2025-01-16,Store_2,Product_H,31.11,0,206.0,6396.54
2025-01-17,Store_2,Product_H,31.11,0,203.0,6326.13
2025-01-18,Store_2,Product_H,31.11,0,184.0,5734.01
2025-01-19,Store_2,Product_H,31.11,1,235.0,7319.02
2025-01-20,Store_2,Product_H,31.11,0,205.0,6373.78
2025-01-21,Store_2,Product_H,31.11,1,251.0,7813.83
2025-01-22,Store_2,Product_H,31.11,0,227.0,7075.77
2025-01-23,Store_2,Product_H,31.11,0,226.0,7040.1
2025-01-24,Store_2,Product_H,31.11,0,203.0,6315.57
2025-01-25,Store_2,Product_H,31.11,0,199.0,6190.56
2025-01-26,Store_2,Product_H,31.11,0,197.0,6124.31
2025-01-27,Store_2,Product_H,31.11,0,205.0,6384.89
2025-01-28,Store_2,Product_H,31.11,0,218.0,6787.64
2025-01-29,Store_2,Product_H,31.11,0,220.0,6835.8
2025-01-30,Store_2,Product_H,31.11,0,226.0,7044.24
2025-01-31,Store_2,Product_H,31.11,0,200.0,6232.59
2025-02-01,Store_2,Product_H,31.11,0,180.0,5602.1
2025-02-02,Store_2,Product_H,31.11,0,198.0,6148.33
2025-02-03,Store_2,Product_H,31.11,0,210.0,6519.03
2025-02-04,Store_2,Product_H,31.11,0,227.0,7059.33
2025-02-05,Store_2,Product_H,31.11,0,224.0,6962.4
2025-02-06,Store_2,Product_H,31.11,1,248.0,7710.15
2025-02-07,Store_2,Product_H,31.11,0,214.0,6646.37
2025-02-08,Store_2,Product_H,31.11,0,197.0,6127.91
2025-02-09,Store_2,Product_H,31.11,0,210.0,6538.78
2025-02-10,Store_2,Product_H,31.11,0,217.0,6745.19
2025-02-11,Store_2,Product_H,31.11,0,222.0,6897.02
2025-02-12,Store_2,Product_H,31.11,0,235.0,7295.55
2025-02-13,Store_2,Product_H,31.11,0,224.0,6982.73
2025-02-14,Store_2,Product_H,31.11,0,218.0,6793.86
2025-02-15,Store_2,Product_H,31.11,0,204.0,6347.15
2025-02-16,Store_2,Product_H,31.11,0,206.0,6409.19
2025-02-17,Store_2,Product_H,31.11,0,222.0,6901.02
2025-02-18,Store_2,Product_H,31.11,1,274.0,8510.79
2025-02-19,Store_2,Product_H,31.11,0,219.0,6807.4
2025-02-20,Store_2,Product_H,31.11,0,233.0,7247.33
2025-02-21,Store_2,Product_H,31.11,0,213.0,6631.38
2025-02-22,Store_2,Product_H,31.11,0,197.0,6134.43
2025-02-23,Store_2,Product_H,31.11,0,210.0,6525.01
2025-02-24,Store_2,Product_H,31.11,0,225.0,6998.07
2025-02-25,Store_2,Product_H,31.11,0,236.0,7337.14
2025-02-26,Store_2,Product_H,31.11,0,232.0,7214.95
2025-02-27,Store_2,Product_H,31.11,0,222.0,6909.39
2025-02-28,Store_2,Product_H,31.11,1,244.0,7604.29
2025-03-01,Store_2,Product_H,31.11,0,216.0,6730.29
2025-03-02,Store_2,Product_H,31.11,0,204.0,6361.35
2025-03-03,Store_2,Product_H,31.11,0,225.0,7011.94
2025-03-04,Store_2,Product_H,31.11,0,228.0,7079.1
2025-03-05,Store_2,Product_H,31.11,0,240.0,7475.31
2025-03-06,Store_2,Product_H,31.11,0,226.0,7030.06
2025-03-07,Store_2,Product_H,31.11,0,210.0,6533.72
2025-03-08,Store_2,Product_H,31.11,0,202.0,6285.19
2025-03-09,Store_2,Product_H,31.11,1,231.0,7186.21
2025-03-10,Store_2,Product_H,31.11,0,225.0,6993.61
2025-03-11,Store_2,Product_H,31.11,0,241.0,7484.09
2025-03-12,Store_2,Product_H,31.11,0,224.0,6970.86
2025-03-13,Store_2,Product_H,31.11,0,220.0,6839.76
2025-03-14,Store_2,Product_H,31.11,0,219.0,6819.12
2025-03-15,Store_2,Product_H,31.11,0,213.0,6632.55
2025-03-16,Store_2,Product_H,31.11,0,198.0,6157.97
2025-03-17,Store_2,Product_H,31.11,0,225.0,7008.52
2025-03-18,Store_2,Product_H,31.11,0,231.0,7190.78
2025-03-19,Store_2,Product_H,31.11,0,232.0,7211.32
2025-03-20,Store_2,Product_H,31.11,0,238.0,7400.36
2025-03-21,Store_2,Product_H,31.11,0,214.0,6650.52
2025-03-22,Store_2,Product_H,31.11,0,210.0,6530.31
2025-03-23,Store_2,Product_H,31.11,0,204.0,6357.37
2025-03-24,Store_2,Product_H,31.11,0,228.0,7091.33
2025-03-25,Store_2,Product_H,31.11,0,225.0,6993.24
2025-03-26,Store_2,Product_H,31.11,0,240.0,7478.51
2025-03-27,Store_2,Product_H,31.11,0,224.0,6957.42
2025-03-28,Store_2,Product_H,31.11,0,222.0,6911.02
2025-03-29,Store_2,Product_H,31.11,0,193.0,6016.33
2025-03-30,Store_2,Product_H,31.11,0,203.0,6329.28
2025-03-31,Store_2,Product_H,31.11,0,217.0,6748.6
2025-04-01,Store_2,Product_H,31.11,0,230.0,7152.76
2025-04-02,Store_2,Product_H,31.11,1,274.0,8509.77
2025-04-03,Store_2,Product_H,31.11,0,236.0,7349.05
2025-04-04,Store_2,Product_H,31.11,0,229.0,7117.1
2025-04-05,Store_2,Product_H,31.11,0,188.0,5861.97
2025-04-06,Store_2,Product_H,31.11,0,226.0,7017.18
2025-04-07,Store_2,Product_H,31.11,0,217.0,6759.42
2025-04-08,Store_2,Product_H,31.11,1,271.0,8416.99
2025-04-09,Store_2,Product_H,31.11,0,218.0,6785.53
2025-04-10,Store_2,Product_H,31.11,0,214.0,6664.21
2025-04-11,Store_2,Product_H,31.11,1,252.0,7825.29
2025-04-12,Store_2,Product_H,31.11,0,221.0,6870.15
2025-04-13,Store_2,Product_H,31.11,0,226.0,7041.53
2025-04-14,Store_2,Product_H,31.11,0,,7038.56
2025-04-15,Store_2,Product_H,31.11,0,244.0,7587.56
2025-04-16,Store_2,Product_H,31.11,0,236.0,7330.67
2025-04-17,Store_2,Product_H,31.11,0,229.0,7132.49
2025-04-18,Store_2,Product_H,31.11,0,211.0,6560.77
2025-04-19,Store_2,Product_H,31.11,0,,6506.2
2025-04-20,Store_2,Product_H,31.11,0,214.0,6658.35
2025-04-21,Store_2,Product_H,31.11,0,215.0,6673.23
2025-04-22,Store_2,Product_H,31.11,0,230.0,7145.35
2025-04-23,Store_2,Product_H,31.11,0,231.0,7170.92
2025-04-24,Store_2,Product_H,31.11,0,226.0,7031.21
2025-04-25,Store_2,Product_H,31.11,0,201.0,6257.36
2025-04-26,Store_2,Product_H,31.11,0,203.0,6309.1
2025-04-27,Store_2,Product_H,31.11,0,215.0,6700.82
2025-04-28,Store_2,Product_H,31.11,0,217.0,6766.28
2025-04-29,Store_2,Product_H,31.11,1,281.0,8736.25
2025-04-30,Store_2,Product_H,31.11,0,231.0,7198.46
2025-05-01,Store_2,Product_H,31.11,0,222.0,6896.54
2025-05-02,Store_2,Product_H,31.11,1,238.0,7408.1
2025-05-03,Store_2,Product_H,31.11,0,201.0,6240.77
2025-05-04,Store_2,Product_H,31.11,0,203.0,6319.13
2025-05-05,Store_2,Product_H,31.11,0,217.0,6754.33
2025-05-06,Store_2,Product_H,31.11,0,228.0,7094.83
2025-05-07,Store_2,Product_H,31.11,0,225.0,6984.91
2025-05-08,Store_2,Product_H,31.11,0,225.0,7007.39
2025-05-09,Store_2,Product_H,31.11,0,213.0,6629.46
2025-05-10,Store_2,Product_H,31.11,0,187.0,5802.11
2025-05-11,Store_2,Product_H,31.11,1,244.0,7591.59
2025-05-12,Store_2,Product_H,31.11,0,217.0,6743.24
2025-05-13,Store_2,Product_H,31.11,0,225.0,7005.81
2025-05-14,Store_2,Product_H,31.11,0,241.0,7495.69
2025-05-15,Store_2,Product_H,31.11,1,247.0,7685.53
2025-05-16,Store_2,Product_H,31.11,0,210.0,6531.25
2025-05-17,Store_2,Product_H,31.11,0,204.0,6346.8
2025-05-18,Store_2,Product_H,31.11,0,198.0,6166.14
2025-05-19,Store_2,Product_H,31.11,0,226.0,7028.18
2025-05-20,Store_2,Product_H,31.11,0,232.0,7214.23
2025-05-21,Store_2,Product_H,31.11,0,229.0,7114.65
2025-05-22,Store_2,Product_H,31.11,0,245.0,7631.44
2025-05-23,Store_2,Product_H,31.11,0,201.0,6260.84
2025-05-24,Store_2,Product_H,31.11,0,203.0,6329.57
2025-05-25,Store_2,Product_H,31.11,0,210.0,6540.53
2025-05-26,Store_2,Product_H,31.11,0,210.0,6521.54
2025-05-27,Store_2,Product_H,31.11,0,208.0,6462.78
2025-05-28,Store_2,Product_H,31.11,0,237.0,7363.75
2025-05-29,Store_2,Product_H,31.11,0,216.0,6723.9
2025-05-30,Store_2,Product_H,31.11,0,206.0,6409.89
2025-05-31,Store_2,Product_H,31.11,0,207.0,6426.59
2025-06-01,Store_2,Product_H,31.11,0,213.0,6640.32
2025-06-02,Store_2,Product_H,31.11,0,203.0,6313.88
2025-06-03,Store_2,Product_H,31.11,0,214.0,6656.36
2025-06-04,Store_2,Product_H,31.11,0,219.0,6798.02
2025-06-05,Store_2,Product_H,31.11,0,209.0,6506.55
2025-06-06,Store_2,Product_H,31.11,1,240.0,7476.41
2025-06-07,Store_2,Product_H,31.11,0,189.0,5864.81
2025-06-08,Store_2,Product_H,31.11,0,202.0,6287.55
2025-06-09,Store_2,Product_H,31.11,0,212.0,6610.46
2025-06-10,Store_2,Product_H,31.11,0,210.0,6543.06
2025-06-11,Store_2,Product_H,31.11,0,227.0,7065.52
2025-06-12,Store_2,Product_H,31.11,0,216.0,6724.52
2025-06-13,Store_2,Product_H,31.11,0,202.0,6270.43
2025-06-14,Store_2,Product_H,31.11,0,189.0,5893.69
2025-06-15,Store_2,Product_H,31.11,0,199.0,6181.38
2025-06-16,Store_2,Product_H,31.11,0,200.0,6225.95
2025-06-17,Store_2,Product_H,31.11,0,221.0,6866.75
2025-06-18,Store_2,Product_H,31.11,0,211.0,6557.93
2025-06-19,Store_2,Product_H,31.11,1,245.0,7619.73
2025-06-20,Store_2,Product_H,31.11,0,202.0,6281.13
2025-06-21,Store_2,Product_H,31.11,0,187.0,5806.15
2025-06-22,Store_2,Product_H,31.11,0,183.0,5681.58
2025-06-23,Store_2,Product_H,31.11,0,205.0,6382.73
2025-06-24,Store_2,Product_H,31.11,0,219.0,6801.0
2025-06-25,Store_2,Product_H,31.11,0,212.0,6580.86
2025-06-26,Store_2,Product_H,31.11,0,217.0,6742.11
2025-06-27,Store_2,Product_H,31.11,0,213.0,6635.09
2025-06-28,Store_2,Product_H,31.11,0,189.0,5874.57
2025-06-29,Store_2,Product_H,31.11,1,219.0,6816.78
2025-06-30,Store_2,Product_H,31.11,0,205.0,6371.54
2023-01-01,Store_3,Product_A,38.56,0,204.0,7885.51
2023-01-02,Store_3,Product_A,38.56,0,193.0,7425.76
2023-01-03,Store_3,Product_A,38.56,0,222.0,8569.09
2023-01-04,Store_3,Product_A,38.56,0,223.0,8615.29
2023-01-05,Store_3,Product_A,38.56,0,233.0,8969.94
2023-01-06,Store_3,Product_A,38.56,1,255.0,9837.63
2023-01-07,Store_3,Product_A,38.56,1,245.0,9448.11
2023-01-08,Store_3,Product_A,38.56,0,208.0,8018.17
2023-01-09,Store_3,Product_A,38.56,0,220.0,8495.85
2023-01-10,Store_3,Product_A,38.56,0,245.0,9432.78
2023-01-11,Store_3,Product_A,38.56,0,218.0,8409.17
2023-01-12,Store_3,Product_A,38.56,0,234.0,9018.95
2023-01-13,Store_3,Product_A,38.56,0,216.0,8333.2
2023-01-14,Store_3,Product_A,38.56,0,209.0,8063.01
2023-01-15,Store_3,Product_A,38.56,0,207.0,7990.93
2023-01-16,Store_3,Product_A,38.56,0,219.0,8453.98
2023-01-17,Store_3,Product_A,38.56,0,236.0,9093.47
2023-01-18,Store_3,Product_A,38.56,0,247.0,9511.21
2023-01-19,Store_3,Product_A,38.56,0,234.0,9039.05
2023-01-20,Store_3,Product_A,38.56,0,218.0,8391.53
2023-01-21,Store_3,Product_A,38.56,0,215.0,8278.42
2023-01-22,Store_3,Product_A,38.56,0,204.0,7858.08
2023-01-23,Store_3,Product_A,38.56,0,220.0,8498.59
2023-01-24,Store_3,Product_A,38.56,0,239.0,9211.35
2023-01-25,Store_3,Product_A,38.56,0,239.0,9203.19
2023-01-26,Store_3,Product_A,38.56,0,231.0,8907.72
2023-01-27,Store_3,Product_A,38.56,0,233.0,8978.39
2023-01-28,Store_3,Product_A,38.56,0,197.0,7589.07
2023-01-29,Store_3,Product_A,38.56,0,217.0,8386.71
2023-01-30,Store_3,Product_A,38.56,0,237.0,9141.74
2023-01-31,Store_3,Product_A,38.56,0,231.0,8920.93
2023-02-01,Store_3,Product_A,38.56,0,233.0,8996.82
2023-02-02,Store_3,Product_A,38.56,0,230.0,8857.64
2023-02-03,Store_3,Product_A,38.56,0,234.0,9035.07
2023-02-04,Store_3,Product_A,38.56,0,202.0,7797.13
2023-02-05,Store_3,Product_A,38.56,0,219.0,8427.36
2023-02-06,Store_3,Product_A,38.56,0,243.0,9374.74
2023-02-07,Store_3,Product_A,38.56,0,237.0,9129.12
2023-02-08,Store_3,Product_A,38.56,0,247.0,9526.58
2023-02-09,Store_3,Product_A,38.56,0,240.0,9269.75
2023-02-10,Store_3,Product_A,38.56,0,234.0,9007.92
2023-02-11,Store_3,Product_A,38.56,0,213.0,8215.79
2023-02-12,Store_3,Product_A,38.56,0,224.0,8636.28
2023-02-13,Store_3,Product_A,38.56,0,236.0,9117.97
2023-02-14,Store_3,Product_A,38.56,0,244.0,9401.25
2023-02-15,Store_3,Product_A,38.56,0,249.0,9606.26
2023-02-16,Store_3,Product_A,38.56,0,237.0,9149.83
2023-02-17,Store_3,Product_A,38.56,1,257.0,9901.72
2023-02-18,Store_3,Product_A,38.56,0,220.0,8466.77
2023-02-19,Store_3,Product_A,38.56,0,220.0,8469.59
2023-02-20,Store_3,Product_A,38.56,0,221.0,8514.53
2023-02-21,Store_3,Product_A,38.56,0,244.0,9417.78
2023-02-22,Store_3,Product_A,38.56,0,248.0,9576.6
2023-02-23,Store_3,Product_A,38.56,0,238.0,9193.87
2023-02-24,Store_3,Product_A,38.56,0,229.0,8822.1
2023-02-25,Store_3,Product_A,38.56,1,238.0,9172.13
2023-02-26,Store_3,Product_A,38.56,0,215.0,8280.31
2023-02-27,Store_3,Product_A,38.56,0,246.0,9474.28
2023-02-28,Store_3,Product_A,38.56,0,253.0,9773.27
2023-03-01,Store_3,Product_A,38.56,0,237.0,9144.91
2023-03-02,Store_3,Product_A,38.56,0,233.0,8995.52
2023-03-03,Store_3,Product_A,38.56,1,278.0,10709.39
2023-03-04,Store_3,Product_A,38.56,0,221.0,8516.36
2023-03-05,Store_3,Product_A,38.56,1,274.0,10568.49
2023-03-06,Store_3,Product_A,38.56,0,231.0,8901.18
2023-03-07,Store_3,Product_A,38.56,0,247.0,9514.86
2023-03-08,Store_3,Product_A,38.56,0,254.0,9811.29
2023-03-09,Store_3,Product_A,38.56,0,238.0,9176.8
2023-03-10,Store_3,Product_A,38.56,0,220.0,8476.35
2023-03-11,Store_3,Product_A,38.56,0,214.0,8246.95
2023-03-12,Store_3,Product_A,38.56,0,213.0,8209.64
2023-03-13,Store_3,Product_A,38.56,0,221.0,8524.3
2023-03-14,Store_3,Product_A,38.56,0,243.0,9358.27
2023-03-15,Store_3,Product_A,38.56,0,,9842.63
2023-03-16,Store_3,Product_A,38.56,0,250.0,9622.35
2023-03-17,Store_3,Product_A,38.56,0,235.0,9046.06
2023-03-18,Store_3,Product_A,38.56,0,237.0,9126.78
2023-03-19,Store_3,Product_A,38.56,0,233.0,8981.74
2023-03-20,Store_3,Product_A,38.56,0,234.0,9038.28
2023-03-21,Store_3,Product_A,38.56,0,258.0,9955.89
2023-03-22,Store_3,Product_A,38.56,0,269.0,10357.39
2023-03-23,Store_3,Product_A,38.56,0,239.0,9197.09
2023-03-24,Store_3,Product_A,38.56,0,228.0,8783.55
2023-03-25,Store_3,Product_A,38.56,0,235.0,9058.69
2023-03-26,Store_3,Product_A,38.56,0,233.0,8991.45
2023-03-27,Store_3,Product_A,38.56,0,242.0,9335.85
2023-03-28,Store_3,Product_A,38.56,0,247.0,9522.06
2023-03-29,Store_3,Product_A,38.56,0,238.0,9173.54
2023-03-30,Store_3,Product_A,38.56,1,302.0,11662.11
2023-03-31,Store_3,Product_A,38.56,0,240.0,9245.81
2023-04-01,Store_3,Product_A,38.56,0,216.0,8331.41
2023-04-02,Store_3,Product_A,38.56,0,236.0,9112.16
2023-04-03,Store_3,Product_A,38.56,0,229.0,8846.79
2023-04-04,Store_3,Product_A,38.56,0,255.0,9830.41
2023-04-05,Store_3,Product_A,38.56,0,247.0,9527.65
2023-04-06,Store_3,Product_A,38.56,0,243.0,9387.02
2023-04-07,Store_3,Product_A,38.56,0,231.0,8916.99
2023-04-08,Store_3,Product_A,38.56,0,219.0,8426.2
2023-04-09,Store_3,Product_A,38.56,0,231.0,8906.37
2023-04-10,Store_3,Product_A,38.56,0,236.0,9085.0
2023-04-11,Store_3,Product_A,38.56,0,243.0,9383.05
2023-04-12,Store_3,Product_A,38.56,0,250.0,9645.26
2023-04-13,Store_3,Product_A,38.56,0,238.0,9190.79
2023-04-14,Store_3,Product_A,38.56,0,236.0,9104.13
2023-04-15,Store_3,Product_A,38.56,0,217.0,8372.46
2023-04-16,Store_3,Product_A,38.56,0,230.0,8854.8
2023-04-17,Store_3,Product_A,38.56,1,287.0,11084.04
2023-04-18,Store_3,Product_A,38.56,0,250.0,9628.48
2023-04-19,Store_3,Product_A,38.56,0,241.0,9296.53
2023-04-20,Store_3,Product_A,38.56,0,240.0,9266.9
2023-04-21,Store_3,Product_A,38.56,0,233.0,8985.68
2023-04-22,Store_3,Product_A,38.56,0,234.0,9017.57
2023-04-23,Store_3,Product_A,38.56,0,220.0,8493.18
2023-04-24,Store_3,Product_A,38.56,0,245.0,9454.75
2023-04-25,Store_3,Product_A,38.56,0,237.0,9130.34
2023-04-26,Store_3,Product_A,38.56,0,262.0,10117.91
2023-04-27,Store_3,Product_A,38.56,0,235.0,9067.98
2023-04-28,Store_3,Product_A,38.56,0,228.0,8776.23
2023-04-29,Store_3,Product_A,38.56,0,225.0,8690.43
2023-04-30,Store_3,Product_A,38.56,1,259.0,9987.01
2023-05-01,Store_3,Product_A,38.56,0,225.0,8661.02
2023-05-02,Store_3,Product_A,38.56,0,243.0,9380.02
2023-05-03,Store_3,Product_A,38.56,0,252.0,9735.25
2023-05-04,Store_3,Product_A,38.56,0,251.0,9662.95
2023-05-05,Store_3,Product_A,38.56,1,255.0,9830.63
2023-05-06,Store_3,Product_A,38.56,0,225.0,8686.25
2023-05-07,Store_3,Product_A,38.56,0,229.0,8836.26
2023-05-08,Store_3,Product_A,38.56,0,231.0,8915.76
2023-05-09,Store_3,Product_A,38.56,0,250.0,9636.68
2023-05-10,Store_3,Product_A,38.56,0,261.0,10049.48
2023-05-11,Store_3,Product_A,38.56,1,286.0,11014.88
2023-05-12,Store_3,Product_A,38.56,0,225.0,8685.49
2023-05-13,Store_3,Product_A,38.56,0,223.0,8614.41
2023-05-14,Store_3,Product_A,38.56,0,216.0,8340.8
2023-05-15,Store_3,Product_A,38.56,0,233.0,8970.67
2023-05-16,Store_3,Product_A,38.56,0,,8946.48
2023-05-17,Store_3,Product_A,38.56,0,240.0,9256.83
2023-05-18,Store_3,Product_A,38.56,0,240.0,9268.27
2023-05-19,Store_3,Product_A,38.56,0,225.0,8694.18
2023-05-20,Store_3,Product_A,38.56,0,205.0,7918.06
2023-05-21,Store_3,Product_A,38.56,0,225.0,8684.32
2023-05-22,Store_3,Product_A,38.56,0,215.0,8287.03
2023-05-23,Store_3,Product_A,38.56,0,231.0,8891.15
2023-05-24,Store_3,Product_A,38.56,0,235.0,9045.54
2023-05-25,Store_3,Product_A,38.56,0,232.0,8938.34
2023-05-26,Store_3,Product_A,38.56,1,238.0,9177.57
2023-05-27,Store_3,Product_A,38.56,0,205.0,7896.06
2023-05-28,Store_3,Product_A,38.56,0,228.0,8796.59
2023-05-29,Store_3,Product_A,38.56,0,234.0,9031.02
2023-05-30,Store_3,Product_A,38.56,0,251.0,9693.24
2023-05-31,Store_3,Product_A,38.56,0,249.0,9607.45
2023-06-01,Store_3,Product_A,38.56,0,227.0,8744.52
2023-06-02,Store_3,Product_A,38.56,0,224.0,8618.58
2023-06-03,Store_3,Product_A,38.56,0,202.0,7801.45
2023-06-04,Store_3,Product_A,38.56,0,233.0,8995.66
2023-06-05,Store_3,Product_A,38.56,0,222.0,8561.67
2023-06-06,Store_3,Product_A,38.56,0,233.0,8996.85
2023-06-07,Store_3,Product_A,38.56,0,236.0,9103.25
2023-06-08,Store_3,Product_A,38.56,0,220.0,8498.94
2023-06-09,Store_3,Product_A,38.56,0,199.0,7665.43
2023-06-10,Store_3,Product_A,38.56,0,211.0,8117.08
2023-06-11,Store_3,Product_A,38.56,0,207.0,7969.98
2023-06-12,Store_3,Product_A,38.56,0,220.0,8472.78
2023-06-13,Store_3,Product_A,38.56,0,250.0,9657.35
2023-06-14,Store_3,Product_A,38.56,0,239.0,9209.99
2023-06-15,Store_3,Product_A,38.56,0,225.0,8676.22
2023-06-16,Store_3,Product_A,38.56,0,209.0,8045.9
2023-06-17,Store_3,Product_A,38.56,0,222.0,8575.53
2023-06-18,Store_3,Product_A,38.56,0,196.0,7570.18
2023-06-19,Store_3,Product_A,38.56,0,215.0,8281.04
2023-06-20,Store_3,Product_A,38.56,0,244.0,9410.57
2023-06-21,Store_3,Product_A,38.56,0,231.0,8888.4
2023-06-22,Store_3,Product_A,38.56,0,217.0,8350.51
2023-06-23,Store_3,Product_A,38.56,0,221.0,8522.31
2023-06-24,Store_3,Product_A,38.56,0,187.0,7224.49
2023-06-25,Store_3,Product_A,38.56,0,214.0,8269.63
2023-06-26,Store_3,Product_A,38.56,1,257.0,9901.47
2023-06-27,Store_3,Product_A,38.56,0,219.0,8442.33
2023-06-28,Store_3,Product_A,38.56,0,220.0,8477.44
2023-06-29,Store_3,Product_A,38.56,0,227.0,8768.9
2023-06-30,Store_3,Product_A,38.56,0,218.0,8401.94
2023-07-01,Store_3,Product_A,38.56,0,214.0,8251.49
2023-07-02,Store_3,Product_A,38.56,0,195.0,7505.57
2023-07-03,Store_3,Product_A,38.56,0,216.0,8314.07
2023-07-04,Store_3,Product_A,38.56,0,228.0,8791.52
2023-07-05,Store_3,Product_A,38.56,0,233.0,8966.34
2023-07-06,Store_3,Product_A,38.56,0,226.0,8708.81
2023-07-07,Store_3,Product_A,38.56,0,195.0,7530.84
2023-07-08,Store_3,Product_A,38.56,0,196.0,7569.55
2023-07-09,Store_3,Product_A,38.56,0,188.0,7234.11
2023-07-10,Store_3,Product_A,38.56,0,216.0,8324.82
2023-07-11,Store_3,Product_A,38.56,0,223.0,8603.11
2023-07-12,Store_3,Product_A,38.56,0,231.0,8902.14
2023-07-13,Store_3,Product_A,38.56,0,213.0,8199.24
